"_id","_index","_score","_type","device_cid",id,"phenomenonTime.instant","result.valueLocationGps","result.valueNumeric",resultTime
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T07:10:00.155-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T07:10:00.155-04:00","Jun 11, 2022 @ 07:10:00.155 -04:00","{
  ""coordinates"": [
    45.343085380590246,
    -71.84453787708827
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 07:10:01.152 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T07:05:00.061-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T07:05:00.061-04:00","Jun 11, 2022 @ 07:05:00.061 -04:00","{
  ""coordinates"": [
    45.34308121320216,
    -71.84453340356814
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 07:05:01.061 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T07:00:00.973-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T07:00:00.973-04:00","Jun 11, 2022 @ 07:00:00.973 -04:00","{
  ""coordinates"": [
    45.34305353587498,
    -71.84450369309299
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 07:00:01.970 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:55:00.901-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:55:00.901-04:00","Jun 11, 2022 @ 06:55:00.901 -04:00","{
  ""coordinates"": [
    45.343072742470945,
    -71.84452431058573
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:55:01.901 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:50:00.799-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:50:00.799-04:00","Jun 11, 2022 @ 06:50:00.799 -04:00","{
  ""coordinates"": [
    45.34310223014562,
    -71.84455596439462
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:50:01.793 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:45:00.708-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:45:00.708-04:00","Jun 11, 2022 @ 06:45:00.708 -04:00","{
  ""coordinates"": [
    45.34309757207812,
    -71.84455093806154
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:45:01.707 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:40:00.613-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:40:00.613-04:00","Jun 11, 2022 @ 06:40:00.613 -04:00","{
  ""coordinates"": [
    45.34309755590033,
    -71.84455091678458
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:40:01.611 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:35:00.534-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:35:00.534-04:00","Jun 11, 2022 @ 06:35:00.534 -04:00","{
  ""coordinates"": [
    45.34309754144,
    -71.8445508977664
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:35:01.524 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:30:00.428-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:30:00.428-04:00","Jun 11, 2022 @ 06:30:00.428 -04:00","{
  ""coordinates"": [
    45.343097542105404,
    -71.84455089864154
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:30:01.431 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:25:00.342-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:25:00.342-04:00","Jun 11, 2022 @ 06:25:00.342 -04:00","{
  ""coordinates"": [
    45.34309761268181,
    -71.84455099146336
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:25:01.342 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:24:15.808-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:24:15.808-04:00","Jun 11, 2022 @ 06:24:15.808 -04:00","{
  ""coordinates"": [
    45.343097505191224,
    -71.84455085009215
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:25:01.338 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:20:00.247-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:20:00.247-04:00","Jun 11, 2022 @ 06:20:00.247 -04:00","{
  ""coordinates"": [
    45.34309721877358,
    -71.84455047339677
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:20:01.249 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:15:00.158-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:15:00.158-04:00","Jun 11, 2022 @ 06:15:00.158 -04:00","{
  ""coordinates"": [
    45.34309741197677,
    -71.84455072749687
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:15:01.153 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:10:00.056-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:10:00.056-04:00","Jun 11, 2022 @ 06:10:00.056 -04:00","{
  ""coordinates"": [
    45.34309736959824,
    -71.84455067176079
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:10:01.056 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/heartRate/heartRate/2022-06-11T06:06:35.383-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate/2022-06-11T06:06:35.383-04:00","Jun 11, 2022 @ 06:06:35.383 -04:00","-",76,"Jun 11, 2022 @ 06:06:42.335 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/heartRate/heartRate/2022-06-11T06:06:34.383-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate/2022-06-11T06:06:34.383-04:00","Jun 11, 2022 @ 06:06:34.383 -04:00","-",75,"Jun 11, 2022 @ 06:06:37.313 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:05:00.975-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:05:00.975-04:00","Jun 11, 2022 @ 06:05:00.975 -04:00","{
  ""coordinates"": [
    45.343097321784164,
    -71.8445506088759
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:05:01.977 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T06:00:00.874-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T06:00:00.874-04:00","Jun 11, 2022 @ 06:00:00.874 -04:00","{
  ""coordinates"": [
    45.3430968777085,
    -71.84455002482926
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 06:00:01.875 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:55:00.782-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:55:00.782-04:00","Jun 11, 2022 @ 05:55:00.782 -04:00","{
  ""coordinates"": [
    45.3430972768105,
    -71.8445505497267
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:55:01.788 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:50:00.675-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:50:00.675-04:00","Jun 11, 2022 @ 05:50:00.675 -04:00","{
  ""coordinates"": [
    45.34309746649532,
    -71.84455079919945
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:50:01.668 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:45:00.584-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:45:00.584-04:00","Jun 11, 2022 @ 05:45:00.584 -04:00","{
  ""coordinates"": [
    45.34309701388988,
    -71.8445502039345
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:45:01.586 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:40:00.480-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:40:00.480-04:00","Jun 11, 2022 @ 05:40:00.480 -04:00","{
  ""coordinates"": [
    45.34309691189479,
    -71.84455006979094
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:40:01.483 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:35:00.405-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:35:00.405-04:00","Jun 11, 2022 @ 05:35:00.405 -04:00","{
  ""coordinates"": [
    45.343096821326675,
    -71.84454995067611
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:35:01.403 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:30:00.311-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:30:00.311-04:00","Jun 11, 2022 @ 05:30:00.311 -04:00","{
  ""coordinates"": [
    45.34309598591346,
    -71.84454885194384
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:30:01.316 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:25:00.216-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:25:00.216-04:00","Jun 11, 2022 @ 05:25:00.216 -04:00","{
  ""coordinates"": [
    45.343097319956556,
    -71.84455060647223
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:25:01.213 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:24:46.995-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:24:46.995-04:00","Jun 11, 2022 @ 05:24:46.995 -04:00","{
  ""coordinates"": [
    45.34309648480163,
    -71.84454950807965
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:25:01.210 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/heartRate/heartRate/2022-06-11T05:21:16.383-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate/2022-06-11T05:21:16.383-04:00","Jun 11, 2022 @ 05:21:16.383 -04:00","-",75,"Jun 11, 2022 @ 05:21:22.412 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:20:00.118-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:20:00.118-04:00","Jun 11, 2022 @ 05:20:00.118 -04:00","{
  ""coordinates"": [
    45.34309619981519,
    -71.84454913326658
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:20:01.120 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/heartRate/heartRate/2022-06-11T05:16:59.383-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate/2022-06-11T05:16:59.383-04:00","Jun 11, 2022 @ 05:16:59.383 -04:00","-",75,"Jun 11, 2022 @ 05:17:02.471 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:15:00.028-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:15:00.028-04:00","Jun 11, 2022 @ 05:15:00.028 -04:00","{
  ""coordinates"": [
    45.34309592669874,
    -71.84454877406486
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:15:01.032 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:10:00.934-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:10:00.934-04:00","Jun 11, 2022 @ 05:10:00.934 -04:00","{
  ""coordinates"": [
    45.34309557891354,
    -71.8445483166591
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:10:01.938 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:05:00.872-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:05:00.872-04:00","Jun 11, 2022 @ 05:05:00.872 -04:00","{
  ""coordinates"": [
    45.343095139077896,
    -71.84454773818892
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:05:01.867 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T05:00:00.770-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T05:00:00.770-04:00","Jun 11, 2022 @ 05:00:00.770 -04:00","{
  ""coordinates"": [
    45.3430914345376,
    -71.84454286599167
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 05:00:01.762 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T04:55:00.688-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T04:55:00.688-04:00","Jun 11, 2022 @ 04:55:00.688 -04:00","{
  ""coordinates"": [
    45.34309374812033,
    -71.84454590880685
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 04:55:01.689 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/location/location/2022-06-11T04:50:00.582-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/location/location/2022-06-11T04:50:00.582-04:00","Jun 11, 2022 @ 04:50:00.582 -04:00","{
  ""coordinates"": [
    45.343092548473166,
    -71.84454433103548
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 04:50:01.584 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Navy/80657C292D91/heartRate/heartRate/2022-06-11T04:46:06.383-04:00","om-80657c292d91-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Navy/80657C292D91/heartRate/heartRate/2022-06-11T04:46:06.383-04:00","Jun 11, 2022 @ 04:46:06.383 -04:00","-",76,"Jun 11, 2022 @ 04:46:12.762 -04:00"
