"_id","_index","_score","_type","device_cid",id,"phenomenonTime.instant","result.valueLocationGps","result.valueNumeric",resultTime
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:49.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:49.490-04:00","Jun 10, 2022 @ 06:06:49.490 -04:00","-",70,"Jun 10, 2022 @ 06:06:51.453 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:35.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:35.490-04:00","Jun 10, 2022 @ 06:06:35.490 -04:00","-",67,"Jun 10, 2022 @ 06:06:41.368 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:29.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:29.490-04:00","Jun 10, 2022 @ 06:06:29.490 -04:00","-",67,"Jun 10, 2022 @ 06:06:31.299 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:15.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:15.490-04:00","Jun 10, 2022 @ 06:06:15.490 -04:00","-",70,"Jun 10, 2022 @ 06:06:21.230 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:07.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:06:07.490-04:00","Jun 10, 2022 @ 06:06:07.490 -04:00","-",69,"Jun 10, 2022 @ 06:06:11.162 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:59.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:59.490-04:00","Jun 10, 2022 @ 06:05:59.490 -04:00","-",66,"Jun 10, 2022 @ 06:06:01.087 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:50.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:50.490-04:00","Jun 10, 2022 @ 06:05:50.490 -04:00","-",66,"Jun 10, 2022 @ 06:05:56.024 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:38.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:38.490-04:00","Jun 10, 2022 @ 06:05:38.490 -04:00","-",67,"Jun 10, 2022 @ 06:05:41.917 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:27.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:27.490-04:00","Jun 10, 2022 @ 06:05:27.490 -04:00","-",67,"Jun 10, 2022 @ 06:05:31.835 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:16.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:16.490-04:00","Jun 10, 2022 @ 06:05:16.490 -04:00","-",67,"Jun 10, 2022 @ 06:05:21.759 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:09.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:05:09.490-04:00","Jun 10, 2022 @ 06:05:09.490 -04:00","-",66,"Jun 10, 2022 @ 06:05:11.684 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/location/location/2022-06-10T06:05:00.572-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/location/location/2022-06-10T06:05:00.572-04:00","Jun 10, 2022 @ 06:05:00.572 -04:00","{
  ""coordinates"": [
    45.34309768,
    -71.84455108
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 06:05:01.626 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:58.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:58.490-04:00","Jun 10, 2022 @ 06:04:58.490 -04:00","-",66,"Jun 10, 2022 @ 06:05:01.621 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:49.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:49.490-04:00","Jun 10, 2022 @ 06:04:49.490 -04:00","-",67,"Jun 10, 2022 @ 06:04:51.504 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:38.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:38.490-04:00","Jun 10, 2022 @ 06:04:38.490 -04:00","-",67,"Jun 10, 2022 @ 06:04:41.419 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:25.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:25.490-04:00","Jun 10, 2022 @ 06:04:25.490 -04:00","-",67,"Jun 10, 2022 @ 06:04:31.348 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:19.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:19.490-04:00","Jun 10, 2022 @ 06:04:19.490 -04:00","-",68,"Jun 10, 2022 @ 06:04:21.283 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:05.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:04:05.490-04:00","Jun 10, 2022 @ 06:04:05.490 -04:00","-",66,"Jun 10, 2022 @ 06:04:11.212 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:59.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:59.490-04:00","Jun 10, 2022 @ 06:03:59.490 -04:00","-",66,"Jun 10, 2022 @ 06:04:02.152 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:47.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:47.490-04:00","Jun 10, 2022 @ 06:03:47.490 -04:00","-",67,"Jun 10, 2022 @ 06:03:52.071 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:39.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:39.490-04:00","Jun 10, 2022 @ 06:03:39.490 -04:00","-",66,"Jun 10, 2022 @ 06:03:42.005 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:30.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:30.490-04:00","Jun 10, 2022 @ 06:03:30.490 -04:00","-",66,"Jun 10, 2022 @ 06:03:35.962 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:19.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:19.490-04:00","Jun 10, 2022 @ 06:03:19.490 -04:00","-",67,"Jun 10, 2022 @ 06:03:21.854 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:07.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:03:07.490-04:00","Jun 10, 2022 @ 06:03:07.490 -04:00","-",67,"Jun 10, 2022 @ 06:03:11.773 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:58.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:58.490-04:00","Jun 10, 2022 @ 06:02:58.490 -04:00","-",69,"Jun 10, 2022 @ 06:03:01.713 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:47.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:47.490-04:00","Jun 10, 2022 @ 06:02:47.490 -04:00","-",69,"Jun 10, 2022 @ 06:02:51.616 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:44.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:44.490-04:00","Jun 10, 2022 @ 06:02:44.490 -04:00","-",68,"Jun 10, 2022 @ 06:02:46.568 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:25.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:25.490-04:00","Jun 10, 2022 @ 06:02:25.490 -04:00","-",68,"Jun 10, 2022 @ 06:02:31.464 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:19.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:19.490-04:00","Jun 10, 2022 @ 06:02:19.490 -04:00","-",67,"Jun 10, 2022 @ 06:02:21.391 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:07.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:02:07.490-04:00","Jun 10, 2022 @ 06:02:07.490 -04:00","-",68,"Jun 10, 2022 @ 06:02:11.322 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:55.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:55.490-04:00","Jun 10, 2022 @ 06:01:55.490 -04:00","-",67,"Jun 10, 2022 @ 06:02:01.252 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:45.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:45.490-04:00","Jun 10, 2022 @ 06:01:45.490 -04:00","-",69,"Jun 10, 2022 @ 06:01:51.171 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:35.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:35.490-04:00","Jun 10, 2022 @ 06:01:35.490 -04:00","-",68,"Jun 10, 2022 @ 06:01:42.107 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:28.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:28.490-04:00","Jun 10, 2022 @ 06:01:28.490 -04:00","-",68,"Jun 10, 2022 @ 06:01:32.034 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:18.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:18.490-04:00","Jun 10, 2022 @ 06:01:18.490 -04:00","-",67,"Jun 10, 2022 @ 06:01:21.963 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:09.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:01:09.490-04:00","Jun 10, 2022 @ 06:01:09.490 -04:00","-",68,"Jun 10, 2022 @ 06:01:11.883 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:00:59.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:00:59.490-04:00","Jun 10, 2022 @ 06:00:59.490 -04:00","-",69,"Jun 10, 2022 @ 06:01:01.812 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:00:49.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:00:49.490-04:00","Jun 10, 2022 @ 06:00:49.490 -04:00","-",70,"Jun 10, 2022 @ 06:00:51.729 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:00:40.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:00:40.490-04:00","Jun 10, 2022 @ 06:00:40.490 -04:00","-",69,"Jun 10, 2022 @ 06:00:46.669 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:00:34.490-04:00","om-645a368bb8d5-2022-02-28","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 Black/645A368BB8D5/heartRate/heartRate/2022-06-10T06:00:34.490-04:00","Jun 10, 2022 @ 06:00:34.490 -04:00","-",68,"Jun 10, 2022 @ 06:00:36.601 -04:00"
