"_id","_index","_score","_type","device_cid",id,"phenomenonTime.instant","result.valueLocationGps","result.valueNumeric",resultTime
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/location/location/2022-06-11T00:40:00.208-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/location/location/2022-06-11T00:40:00.208-04:00","Jun 11, 2022 @ 00:40:00.208 -04:00","{
  ""coordinates"": [
    45.37995973083279,
    -71.92651592028751
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 00:40:01.065 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:37:58.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:37:58.621-04:00","Jun 11, 2022 @ 00:37:58.621 -04:00","-",114,"Jun 11, 2022 @ 00:38:05.156 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:37:45.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:37:45.621-04:00","Jun 11, 2022 @ 00:37:45.621 -04:00","-",114,"Jun 11, 2022 @ 00:37:53.064 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/location/location/2022-06-11T00:35:00.938-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/location/location/2022-06-11T00:35:00.938-04:00","Jun 11, 2022 @ 00:35:00.938 -04:00","{
  ""coordinates"": [
    45.3799585448545,
    -71.92651366822867
  ],
  ""type"": ""Point""
}",0,"Jun 11, 2022 @ 00:35:01.796 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:34:23.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:34:23.621-04:00","Jun 11, 2022 @ 00:34:23.621 -04:00","-",113,"Jun 11, 2022 @ 00:34:31.547 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:34:10.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:34:10.621-04:00","Jun 11, 2022 @ 00:34:10.621 -04:00","-",111,"Jun 11, 2022 @ 00:34:15.428 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:33:48.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:33:48.621-04:00","Jun 11, 2022 @ 00:33:48.621 -04:00","-",112,"Jun 11, 2022 @ 00:33:57.260 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:33:32.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:33:32.621-04:00","Jun 11, 2022 @ 00:33:32.621 -04:00","-",109,"Jun 11, 2022 @ 00:33:36.102 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:33:17.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:33:17.621-04:00","Jun 11, 2022 @ 00:33:17.621 -04:00","-",113,"Jun 11, 2022 @ 00:33:22.007 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:33:12.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:33:12.621-04:00","Jun 11, 2022 @ 00:33:12.621 -04:00","-",111,"Jun 11, 2022 @ 00:33:17.969 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:56.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:56.621-04:00","Jun 11, 2022 @ 00:32:56.621 -04:00","-",114,"Jun 11, 2022 @ 00:33:01.858 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:48.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:48.621-04:00","Jun 11, 2022 @ 00:32:48.621 -04:00","-",115,"Jun 11, 2022 @ 00:32:57.811 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:37.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:37.621-04:00","Jun 11, 2022 @ 00:32:37.621 -04:00","-",116,"Jun 11, 2022 @ 00:32:41.670 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:26.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:26.621-04:00","Jun 11, 2022 @ 00:32:26.621 -04:00","-",116,"Jun 11, 2022 @ 00:32:31.603 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:22.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:22.621-04:00","Jun 11, 2022 @ 00:32:22.621 -04:00","-",116,"Jun 11, 2022 @ 00:32:26.559 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:07.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:07.621-04:00","Jun 11, 2022 @ 00:32:07.621 -04:00","-",116,"Jun 11, 2022 @ 00:32:11.455 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:02.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:32:02.621-04:00","Jun 11, 2022 @ 00:32:02.621 -04:00","-",115,"Jun 11, 2022 @ 00:32:06.389 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:45.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:45.621-04:00","Jun 11, 2022 @ 00:31:45.621 -04:00","-",116,"Jun 11, 2022 @ 00:31:51.250 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:40.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:40.621-04:00","Jun 11, 2022 @ 00:31:40.621 -04:00","-",116,"Jun 11, 2022 @ 00:31:47.192 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:25.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:25.621-04:00","Jun 11, 2022 @ 00:31:25.621 -04:00","-",117,"Jun 11, 2022 @ 00:31:31.050 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:20.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:20.621-04:00","Jun 11, 2022 @ 00:31:20.621 -04:00","-",116,"Jun 11, 2022 @ 00:31:27.012 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:08.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:31:08.621-04:00","Jun 11, 2022 @ 00:31:08.621 -04:00","-",117,"Jun 11, 2022 @ 00:31:16.937 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:30:57.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:30:57.621-04:00","Jun 11, 2022 @ 00:30:57.621 -04:00","-",116,"Jun 11, 2022 @ 00:31:01.832 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:30:49.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:30:49.621-04:00","Jun 11, 2022 @ 00:30:49.621 -04:00","-",116,"Jun 11, 2022 @ 00:30:56.781 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:30:37.621-04:00","om-c0444261bc7b-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W2/C0444261BC7B/heartRate/heartRate/2022-06-11T00:30:37.621-04:00","Jun 11, 2022 @ 00:30:37.621 -04:00","-",117,"Jun 11, 2022 @ 00:30:41.654 -04:00"
