"_id","_index","_score","_type","device_cid",id,"phenomenonTime.instant","result.valueLocationGps","result.valueNumeric",resultTime
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T23:15:01.018-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T23:15:01.018-04:00","Jun 10, 2022 @ 23:15:01.018 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 23:15:02.006 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T23:10:00.987-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T23:10:00.987-04:00","Jun 10, 2022 @ 23:10:00.987 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 23:10:01.984 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T23:05:00.904-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T23:05:00.904-04:00","Jun 10, 2022 @ 23:05:00.904 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 23:05:01.897 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T23:00:00.867-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T23:00:00.867-04:00","Jun 10, 2022 @ 23:00:00.867 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 23:00:01.860 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:55:00.843-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:55:00.843-04:00","Jun 10, 2022 @ 22:55:00.843 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:55:01.838 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:50:00.800-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:50:00.800-04:00","Jun 10, 2022 @ 22:50:00.800 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:50:01.793 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:45:00.778-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:45:00.778-04:00","Jun 10, 2022 @ 22:45:00.778 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:45:01.772 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:40:00.735-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:40:00.735-04:00","Jun 10, 2022 @ 22:40:00.735 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:40:01.729 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:35:00.709-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:35:00.709-04:00","Jun 10, 2022 @ 22:35:00.709 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:35:01.702 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:30:00.672-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:30:00.672-04:00","Jun 10, 2022 @ 22:30:00.672 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:30:01.662 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:25:00.625-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:25:00.625-04:00","Jun 10, 2022 @ 22:25:00.625 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:25:01.621 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:20:00.590-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:20:00.590-04:00","Jun 10, 2022 @ 22:20:00.590 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:20:01.582 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:15:00.571-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:15:00.571-04:00","Jun 10, 2022 @ 22:15:00.571 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:15:01.560 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:10:00.513-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:10:00.513-04:00","Jun 10, 2022 @ 22:10:00.513 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:10:01.510 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:05:00.487-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:05:00.487-04:00","Jun 10, 2022 @ 22:05:00.487 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:05:01.480 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T22:00:00.445-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T22:00:00.445-04:00","Jun 10, 2022 @ 22:00:00.445 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 22:00:01.439 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:55:00.424-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:55:00.424-04:00","Jun 10, 2022 @ 21:55:00.424 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:55:01.425 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:50:00.395-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:50:00.395-04:00","Jun 10, 2022 @ 21:50:00.395 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:50:01.388 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:45:00.368-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:45:00.368-04:00","Jun 10, 2022 @ 21:45:00.368 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:45:01.361 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:40:00.332-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:40:00.332-04:00","Jun 10, 2022 @ 21:40:00.332 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:40:01.329 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:35:00.319-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:35:00.319-04:00","Jun 10, 2022 @ 21:35:00.319 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:35:01.308 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:30:00.279-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:30:00.279-04:00","Jun 10, 2022 @ 21:30:00.279 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:30:01.285 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:25:00.266-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:25:00.266-04:00","Jun 10, 2022 @ 21:25:00.266 -04:00","{
  ""coordinates"": [
    45.343444819999974,
    -71.84516142999998
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:25:01.262 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:20:00.252-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:20:00.252-04:00","Jun 10, 2022 @ 21:20:00.252 -04:00","{
  ""coordinates"": [
    45.34344482000003,
    -71.84516143000006
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:20:01.246 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:15:00.217-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:15:00.217-04:00","Jun 10, 2022 @ 21:15:00.217 -04:00","{
  ""coordinates"": [
    45.34344481999964,
    -71.84516142999935
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:15:01.213 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:10:00.213-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:10:00.213-04:00","Jun 10, 2022 @ 21:10:00.213 -04:00","{
  ""coordinates"": [
    45.34344482000269,
    -71.84516143000508
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:10:01.206 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:05:00.177-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:05:00.177-04:00","Jun 10, 2022 @ 21:05:00.177 -04:00","{
  ""coordinates"": [
    45.3434448199785,
    -71.84516142995952
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:05:01.172 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T21:00:00.156-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T21:00:00.156-04:00","Jun 10, 2022 @ 21:00:00.156 -04:00","{
  ""coordinates"": [
    45.34344482017062,
    -71.84516143032144
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 21:00:01.153 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T20:55:00.114-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T20:55:00.114-04:00","Jun 10, 2022 @ 20:55:00.114 -04:00","{
  ""coordinates"": [
    45.34344481823139,
    -71.84516142666826
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 20:55:01.111 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T20:50:00.080-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T20:50:00.080-04:00","Jun 10, 2022 @ 20:50:00.080 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 20:50:01.070 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T20:45:00.043-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T20:45:00.043-04:00","Jun 10, 2022 @ 20:45:00.043 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 20:45:01.029 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T20:40:01.017-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T20:40:01.017-04:00","Jun 10, 2022 @ 20:40:01.017 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 20:40:02.007 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T20:35:00.991-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T20:35:00.991-04:00","Jun 10, 2022 @ 20:35:00.991 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 20:35:01.992 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T20:30:00.971-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T20:30:00.971-04:00","Jun 10, 2022 @ 20:30:00.971 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 20:30:01.963 -04:00"
"GatewayServer/0050569FC8E5/https/443/Apple+Watch+7+W/C0444258ECD0/location/location/2022-06-10T20:25:00.922-04:00","om-c0444258ecd0-2022-06-07","-","_doc","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location","GatewayServer/0050569FC8E5/https/443/Apple Watch 7 W/C0444258ECD0/location/location/2022-06-10T20:25:00.922-04:00","Jun 10, 2022 @ 20:25:00.922 -04:00","{
  ""coordinates"": [
    45.34344481999998,
    -71.84516142999999
  ],
  ""type"": ""Point""
}",0,"Jun 10, 2022 @ 20:25:01.917 -04:00"
